clientID,Holding Count,Total Value,Median Return,Average Return,CashPct,ACWI/AGG
16219,48,1277732.82,1274.67,8323.051666666666,0.6584772550492989,1.8109571162832987
16222,27,311836.45,161.875,1530.9193333333335,2.0369908649229425,302252.12000000005
16225,33,711006.03,1601.365,9290.43,1.4955119297652089,700372.8500000001
16227,27,780923.91,171.365,4926.240384615385,4.583758999004141,303323.11
16228,141,3633862.66,1629.8000000000002,4953.500057471264,2.193592533846615,61.17887998720655
16231,29,544702.28,208.85,2623.842,1.037902760384994,539048.8
16232,43,655477.12,59.515,1046.9608928571429,1.5520572251248068,482936.16000000003
16236,36,338108.83,63.35,767.11425,1.7291947092893136,308763.32
16237,52,930125.96,166.31,1209.8834939759035,1.4206376951353987,866503.7
16238,35,1087657.21,17110.0,32050.90090909091,2.756151453268995,1057679.73
16240,14,38619.59,-4.29,410.4584615384616,2.761810780487312,37552.99
16241,14,94606.19,6568.95,6875.40076923077,1.2040226966121348,0.055464231732773074
16242,1,10.63,,,100.0,1.0
16244,37,376476.0,158.5,1086.11,3.1769382377628324,187054.7
16245,43,609114.72,177.0,1682.4253191489363,6.286062172327736,540241.28
16246,56,700633.99,288.65,1793.9632727272726,2.964393720036335,2.1569171157384446
16248,36,181305.42,33.22,688.0066666666667,2.689671384341406,176428.90000000002
16249,42,697599.75,434.19,1027.098,1.6768713004842677,502463.43999999994
16250,62,1619878.29,2566.94,7228.9833663366335,0.9920251477658856,2.2845038712925456
16254,15,168177.89,567.28,1212.1742105263156,1.880907175134615,165014.62000000002
16255,18,164813.1,87.47,1975.64,1.8830238615741104,100383.59999999999
16257,5,36329.72,-190.345,431.665,0.1994785536469865,36257.25
16259,37,1630369.47,613.01,7930.815897435898,1.0846369688215518,1612685.88
16260,20,454832.6,215.74,754.4578947368421,1.3775683625140327,448566.97
16261,18,106835.32,359.5,570.0341176470588,0.736507364792842,66036.92
16264,34,707583.49,-2.0,2213.264545454545,4.501101347065065,652009.86
16266,25,81916.67,40.28,460.5079166666667,2.65890935263848,53989.12
16267,42,2003537.7,95.08,3715.245,2.6617926880038243,941109.0
16268,30,1461477.82,2146.13,11576.436944444444,1.0109657360383342,857250.8099999999
16269,30,260124.4,212.77,669.4294736842105,1.379436146705192,224799.39
16270,117,3079513.42,268.02,2394.0059883720933,1.6494011576673049,1874455.24
16271,43,745563.91,4.85,1319.562676056338,3.811783217886713,387074.92
16274,2,43778.29,5505.665,5505.665,0.8246324833610449,43417.280000000006
16276,35,1460013.9,2125.21,4982.912222222223,0.882096396479513,1447135.17
16279,14,68717.70999999999,-36.4,50.13769230769234,1.5362997399069327,26183.49
16282,30,759093.5,109.68,590.7771428571428,0.4356182736382277,755786.75
16283,3,12646.81,702.7099999999999,702.7099999999999,8.256469417979712,6600.06
16285,3,666.5500000000001,26.975,26.975,79.00232540694621,139.95999999999998
16286,36,644558.9,136.5,2287.4414285714283,2.2565757760850094,619604.6499999999
16287,33,540139.46,30.385,810.0693181818183,2.051733083896518,483289.07
16289,35,981380.76,172.37,4673.8517647058825,1.7355057989928393,576347.03
16292,42,1035652.98,361.745,4128.38074074074,1.1036312568713895,40.41681628337298
16293,17,61633.69,244.0,90.79875,1.481592291488632,60720.53
16294,18,352025.03,1053.56,5923.545294117646,0.6958936982407188,279545.65
16297,21,263563.89,143.26,1556.1405,4.987857023964853,202590.14
16298,2,1021.81,0.0,0.0,100.0,inf
16299,13,113678.1,514.13,4290.5,1.4164293738195837,112067.93000000002
16300,110,4662077.84,274.055,6809.012573529412,4.191870164055434,132.68750411382516
16302,52,670030.74,13.235,1043.3973684210523,1.490719664593299,440568.57
16303,36,287087.38,39.0,988.812564102564,1.158399926879405,193924.74
16304,2,22869.94,485.38,485.38,1.0186734202188548,22636.97
16306,14,69216.17,-33.825,378.57291666666674,1.3127279362611368,68307.55
16308,51,1721410.01,250.5,7853.185393258427,1.1424454305340073,1.6122016871982432
16309,37,917256.47,87.4,2371.762372881356,1.6433375498566942,719823.0499999999
16310,15,217437.6,1190.045,4031.457142857143,3.114180804055968,67366.17000000001
16311,33,858189.57,223.84,1484.3589743589744,1.6616049062446656,753171.06
16314,67,486300.62,77.46000000000001,1613.9066666666663,1.2807859467668372,480072.15
16315,21,49447.76,32.870000000000005,251.44538461538465,1.4979647207477145,48707.05
16316,36,3438197.41,912.8,35403.41685714286,0.6335654240400349,3295756.06
16318,76,1079762.92,200.5,1715.0090721649483,1.863077498530881,937773.99
16321,10,120230.52,7.54,4064.456666666667,5.932387217488538,113097.98000000001
16323,40,660013.71,210.1,2411.312093023256,1.2181080299074394,413235.64
16324,38,309727.93,59.525,720.4690384615385,1.535260317014355,245250.18999999997
16326,36,860549.2,91.38,4027.180638297872,0.9619240828996182,434988.61999999994
16328,2,14950.93,3457.34,3457.34,2.176453237357141,14625.53
16332,26,100167.57,-4.73,318.40833333333336,12.85102553650847,87295.01
16333,332,6663667.04,1783.65,5913.924205882353,0.9198079620736872,21.424166555032734
16334,37,270993.47,86.11,546.1962162162163,2.5407438784410563,248058.93999999997
16335,19,109523.57,56.515,1314.233888888889,1.5841521601240718,107788.54999999999
16336,41,158917.29,151.055,989.474761904762,1.3697125089409716,139770.68
16337,41,362216.68,70.01,1306.534081632653,1.8993161772671543,355337.04
16340,45,498264.64,124.03,207.494647887324,1.2537132877821715,371978.98000000004
16341,39,639540.69,93.87,787.1468292682927,1.9259056057871788,488845.4
16342,45,741509.36,207.66,3331.3978181818184,1.2782859544753422,672027.9999999999
16343,42,595442.98,57.75,644.4,1.2834998911230764,507582.88
16345,29,300331.1,34.730000000000004,978.4219444444444,5.352492632298154,214751.91999999998
16346,16,158406.13,69.52,431.93266666666665,1.7949494757557676,155562.81999999998
16347,63,9987556.64,345.19,8690.598846153847,7.178809651286241,9270568.96
16348,18,112131.02,61.37,825.5858823529412,1.5678890640609529,110372.93000000001
16349,21,170604.74,266.255,1404.2525,1.1573887103019531,168630.18
16350,29,483477.57,158.23000000000002,2741.831111111111,1.061288117254333,436496.08999999997
16354,34,754956.11,595.345,2289.4608000000003,1.2007757643023778,745890.78
16355,25,229049.35,105.34,1288.5413793103448,1.334699268956668,225992.22999999998
16356,42,1217884.77,168.39,2865.3290410958903,1.657429380613734,1197699.1899999997
16357,17,108323.14,129.77,494.6094117647059,0.894970363672988,107353.68
16358,29,2061417.62,8341.28,45361.405806451614,1.1345153826714645,1801848.87
16361,40,872839.06,75.51,1337.882,2.613077375341108,530793.21
16362,31,849135.79,917.1,3312.9623333333334,6.948740200904734,494046.44999999995
16363,15,40133.66,51.115,776.8935714285715,3.3976716800810096,38770.05000000001
16365,48,1165790.5,688.5450000000001,4140.581428571429,5.878235411937222,793921.5599999999
16367,24,845692.53,193.07,5698.340869565217,2.42330271026516,825198.8400000001
16368,29,685826.12,269.6,1430.680243902439,1.1765387413357775,677757.11
16369,14,118276.22,476.4,2650.5415384615385,1.7951706606788755,116152.95999999999
16370,24,676216.38,7953.309999999999,15156.239166666666,4.0028947538951964,649148.15
16377,2,35113.58,2789.95,2789.95,0.7694458952917931,34843.4
16379,35,440033.95,263.56,1000.2092452830188,1.133089844544949,418107.9
16380,39,273127.92,-13.455,414.5190476190477,1.4052646100772124,187799.99
16381,80,1383974.13,137.93,2936.117052631579,1.6587058603472598,7.686130673764027
16383,57,423267.78,620.84,2095.4254385964914,0.9802919560756548,407238.57999999996
16385,32,271408.7,67.0,1109.1878048780488,2.198724653999669,232766.75
16386,138,7033796.08,1768.065,17414.140843373494,2.977384013100364,90.13354549901067
16387,42,625136.35,118.89,2371.6679166666668,1.459320034741221,302291.69
16391,127,5393257.58,433.06,3068.0133802816904,12.60228720616752,6.7024646591882755
16393,2,2196.13,113.99,113.99,2.451129942216536,2142.3
16395,31,5489624.99,219.385,61371.79681818182,2.075517001754249,5300851.550000001
16397,38,434899.69,136.55,1941.586585365853,1.895094475693924,234568.07
16399,43,1251506.86,4217.175,6133.842380952381,1.629380601237775,900960.46
16400,20,302815.81,52.97,2681.778947368421,11.820343858532354,162701.19999999998
16401,16,209016.72,158.32,3609.504,0.7000349062984053,113561.65999999999
16402,36,1312187.34,282.1,3554.11171875,1.6751091349501968,1290206.77
16403,23,960182.74,416.9,4784.691612903226,1.6473103859375768,944365.55
16406,17,270761.31,7.095,-12.382142857142853,2.9814821031852743,262688.61
16407,28,190506.26,80.32,1160.6335483870969,1.299831302131489,178907.39
16408,32,674825.72,179.99,1271.079032258065,1.7371996431908374,360411.69
16409,46,1224985.82,245.0,2658.2933766233764,1.7726621521218913,965005.4000000001
16411,81,3704021.83,123.505,14387.052173913044,0.9140772261593284,25.920428165560246
16415,26,290224.9,175.86,1006.1080645161288,1.1618437976893092,286852.94
16417,28,542625.59,90.67,1033.6368085106385,1.0935532915062114,487904.38
16420,30,39075.26,154.46,267.3368965517241,4.094764820502793,37475.22000000001
16421,41,1120936.84,182.62,2825.189677419355,1.3130382975012225,619517.3200000001
16423,108,10435902.19,372.85,31861.13072992701,1.1772314243968591,101.72794821766776
16426,114,3299608.79,282.185,4072.6965,2.518309450860688,2600189.2
16429,77,1635802.21,1841.46,5742.921139240507,0.9351277254968374,29.0174932916691
16430,20,338541.95,506.01,1301.7868421052633,1.176684307513441,334558.38
16431,11,156978.35,-14.555,1078.2308333333333,0.7769606445729618,155758.69
16432,43,491194.87,37.5,190.82872340425527,2.808598143543315,204057.47999999998
16433,6,57732.62,1.51,-740.624,4.994057085924734,54849.42
16434,31,449167.82,234.995,1807.5053846153849,1.8648464175372137,440791.53
16436,80,5543782.1,85.9,19151.61818181818,4.360694660058879,57.92924354157558
16438,47,932192.93,47.0,3201.328431372549,1.2499300976247485,479507.45999999996
16440,6,42721.99,-0.05,5444.088000000001,0.4426994154532596,42522.35
16441,29,661052.09,217.72,5203.173571428572,0.8774089194695687,382730.35
16442,15,493479.53,2971.67,7842.638571428572,1.1759049053159307,487676.68
16446,173,12345147.48,646.5,22743.18109704641,3.277691665130273,34.43360676128892
16447,22,86508.06,98.59,359.7657142857143,1.4644300195843023,85241.21
16448,31,663345.17,-214.53,457.9326666666667,7.501720408999132,443852.75000000006
16449,44,1116125.86,249.35,1294.7574468085106,10.743500737452672,628408.24
16452,39,491416.37,81.0,1977.1772549019609,2.222781060386735,365190.63
16453,26,404307.19,10.2,1408.4688888888888,1.9420431281471893,396455.37
16454,30,856777.67,24.54,3955.887567567568,0.38493183418284,853479.66
16457,54,1198579.9,102.795,4588.3675,2.1011265081284947,877943.8
16458,18,136267.29,98.62,2136.291764705882,1.19534922871072,62979.1
16460,2,5271.2300000000005,501.88,501.88,1.2465781231325512,5205.52
16461,17,125999.81,-37.54,-21.493749999999995,0.9994142054658652,124740.55
16462,30,625626.21,127.26,3400.255,1.301251429347885,393909.01000000007
16464,38,1251036.06,1004.75,3478.137674418605,1.1800770954595825,1236272.87
16465,36,1520438.95,1741.52,6524.353421052631,0.8589407683879712,22.20357998558818
16466,44,583220.59,478.23,1901.1403448275864,2.0579160279646502,366031.12
16467,63,3269301.01,162.02,15101.656144578314,1.9119392741386023,27.63140325094836
16469,62,3221937.07,90.01,11552.471747572816,1.085681974539621,2998536.64
16470,21,547156.64,516.1,5890.4575,0.5594942610949581,544095.33
16473,18,117561.66,456.92,2173.275294117648,5.185406534749509,111465.60999999999
16474,23,340735.43,510.15,4452.453181818181,1.671390615293514,282462.3
16475,80,469074.44,319.795,569.3217045454545,0.8126513992107521,374141.56
16476,50,1009313.36,121.6,1330.834918032787,3.395240899218852,704349.95
16477,26,385191.55,102.18,2067.9332,4.079287305238134,221401.79
16478,51,1533895.42,754.94,3043.848421052632,1.118224213747245,1101750.6
16481,42,655597.2,186.23,1185.7879245283018,6.759783293766356,387449.36
16484,94,1903753.23,811.8,4182.940860215053,3.534191771272793,1418714.61
16485,74,2177137.39,1641.77,11451.528767123287,0.8317132434163925,1937329.05
16486,26,2049143.53,-97.58,1857.4602857142856,1.460494570626783,40.547224822789886
16488,58,2350099.79,44.89,19981.22349206349,2.8589134932010696,1160131.33
16490,17,55608.23,-17.935,285.9975,0.9724100191644296,55067.490000000005
16491,16,105426.13,5.55,413.58133333333336,1.049919977144186,104319.23999999999
16494,38,1391399.0,562.5,5034.054363636364,2.1877865371471445,1187048.57
16495,57,2960965.25,370.32,8160.658863636363,1.2154853894350837,2603432.1599999997
16496,86,645187.05,570.5799999999999,1614.361666666667,3.0133788333166325,559277.1299999999
16498,21,318847.81,-962.55,-394.3985,0.2284412742242137,229537.77
16499,15,159569.53,127.675,5021.755714285714,1.811755665382984,156678.52000000002
16500,31,1172408.53,727.51,18138.464,1.1334462058204235,803456.57
16502,43,761739.59,472.78,3087.0575510204085,2.1304196621840283,398652.49
16503,29,448716.84,-63.765,1284.442142857143,1.4753825597452503,275469.78
16504,42,655487.9,191.64,1982.8832258064515,1.719514578377419,616928.51
16505,22,98265.81,275.98,806.1604761904762,2.3126761993820635,95993.24
16506,31,825321.89,421.555,8526.618333333334,7.725517858250433,631017.9500000001
16508,13,132497.22,364.27,2665.1691666666666,1.1351106083584244,130993.23
16509,58,1935252.55,446.375,5181.39445945946,1.7370787084094013,1351884.7100000002
16510,30,469438.93,27.79,1959.84,1.1091495969454432,307032.03
16512,12,611168.89,47021.21,50930.74083333334,0.0,1.6362089372710055e-06
16513,5,20817.45,1892.45,3740.665,28.124434068533848,inf
16515,44,1027650.91,622.78,7720.967272727273,1.0243060067936882,725673.3999999999
16517,18,282121.22,851.94,1309.5529411764708,0.0945586439758058,281854.45
16518,84,1798433.5,1970.73,5690.971395348837,1.2631759806520508,32.790075368907424
16519,32,650535.48,43.25,1912.928064516129,1.598661459633224,385445.41000000003
16522,44,1251579.79,41.025,1512.4222916666668,1.3146217389783836,790673.36
16523,44,706171.38,88.44,1385.437090909091,1.4379469754211789,400647.76
16524,124,2664325.85,152.0,5659.014666666667,3.9273236792714368,45.299551009931484
16525,28,1128800.41,217.75,2017.573023255814,1.719161317455581,1109394.5099999998
16526,16,717829.23,1.16,-4.356428571428571,7.77417213840679,112023.95000000001
16528,49,1457077.11,6.555,703.303529411763,1.9201351670399929,453621.64
16534,29,2012462.98,2968.2,35832.1335483871,2.3432053393598324,1740967.74
16535,50,1954601.8,1552.84,7912.584507042254,1.0116495339357612,1889029.3399999999
16536,2,1345.46,264.63,264.63,4.465387302483909,1285.38
16537,106,958357.58,484.65,1992.3280672268909,4.638744548772703,inf
16540,72,585927.92,332.25,718.4153684210527,8.639110421636845,450089.22
16541,23,454432.98,292.75,2305.6288,1.5599417982383232,359562.11000000004
16544,40,418966.86,38.76,1380.4277777777777,1.8528243498781745,263365.33
16545,76,1250079.17,676.065,4056.5348936170217,0.7153770908765722,1148997.22
16547,40,543919.47,313.405,2613.5593750000003,0.9155160413728158,483514.45999999996
16549,70,2279786.98,468.57,6355.534342105263,1.1991291396883053,3.577045207885083
16550,16,274511.38,-320.74,3055.2993333333334,0.7806998748102902,272368.27
16551,35,1376009.26,239.125,12570.935192307692,4.988447534139414,0.9707670450767895
16552,23,351796.28,460.755,3045.775,1.7627105096165316,345595.13
16554,16,27498.5,51.61,175.60266666666666,1.2807971343891484,27146.300000000003
16558,3,145.47,-278.86,-278.86,4.358286932013473,139.13
16559,49,975596.35,293.8,2392.312533333333,1.9241513152442609,63.101663279742766
16560,13,85837.98,-7.73,1128.7383333333332,2.5317930361362184,83664.73999999999
16563,14,117339.49,680.78,868.2676923076923,11.823802881706747,103465.49999999999
16564,51,3470101.47,236.63,27793.113035714287,1.6138706745079705,16.295520914994874
16565,114,2842425.46,267.75,3674.6016759776535,1.452943642011988,2784486.08
16568,25,894914.35,385.875,1812.14,1.1235276314431657,647661.35
16571,58,2350575.51,2698.535,10696.04256097561,0.7402736021868961,1508409.08
16572,18,350477.91000000003,173.77,2431.4929411764706,1.062654704828615,346753.54000000004
16574,47,783845.23,108.105,173.17100000000002,1.7449107906161525,553247.56
16575,26,329503.29,55.335,1394.2855882352942,1.1532115506342897,186752.35
16577,36,441194.0,151.875,1282.585,1.4093822672112497,434975.89
16578,22,501209.49,33.7,1309.371951219512,1.772657975809676,492324.75999999995
16579,41,903438.8,186.12,4385.147719298246,2.414125893198299,740591.56
16582,27,923057.06,12.53,686.2762162162162,44.016601747241936,436713.04999999993
16583,30,220331.99,119.35,391.47486486486486,2.59463003987755,214615.19
16584,34,305306.58,1.875,168.9253703703704,2.514423370763905,255795.78999999998
16586,43,681948.9400000001,82.47,1362.2555357142858,1.0718588403407443,476127.22
16590,41,1002856.72,99.01,1283.55,0.8901211730425459,533771.8
16591,29,491020.63,1643.54,2548.09551724138,1.821719792099163,inf
16592,27,531071.63,4.65,8911.045675675676,1.434725481381862,495921.2200000001
16594,44,533645.96,21.4,29.528644067796627,3.392457051487844,384580.20000000007
16598,31,82473.93,117.44,403.5916216216216,1.4460327039101932,74128.72999999998
16600,104,3152149.48,307.45,6424.421711711711,1.414193720280042,2538543.46
16601,82,5608013.66,466.525,16140.764838709676,1.363439795900925,72.22905217007016
16606,106,4484927.56,349.055,6520.584206349206,2.4833502550484896,21.462493426954595
16607,36,806239.27,31.54,1886.8391379310344,1.6500027342999553,483493.36
16608,39,487839.02,161.33,2034.6712195121952,1.485795457690121,270939.6
16609,60,1279218.64,95.1,2163.8821518987343,2.7917666990843726,34.109798383805405
16610,24,272415.29,108.725,511.60021739130434,1.0541662327397263,269543.58
16611,41,308474.79,68.655,785.107380952381,2.012443221048956,195394.75
16613,14,7407.769999999999,30.64,92.51461538461538,1.1805172136823905,7320.32
16617,146,4960190.65,275.55,5697.421690821257,2.871628331463428,4.778004259738866
16618,66,678058.0,251.165,1204.391590909091,1.906401812234352,633832.37
16620,26,211118.1,1437.48,1957.232068965517,2.0870403816631544,181847.03000000003
16621,30,1187705.51,1769.97,5336.698115942028,0.8211353671332214,3.238849669763118
16625,73,919502.3,260.105,1045.4078205128203,1.1298318666522094,622015.53
16627,18,96135.11,280.02,840.1664705882353,1.1661504314084623,95014.03
16628,42,585549.73,98.03,655.3878666666666,1.9567151025754888,562306.0
16629,49,2014990.32,762.89,5163.657323943662,1.3476173920279677,1913881.1400000001
16630,58,736303.09,299.04,2322.75,1.3749650296863485,630874.5499999999
16634,9,405662.6,48884.32,45073.62222222222,0.0,2.4651027725996928e-06
16637,18,215316.46,-342.55,-136.93058823529412,1.824249757775137,100994.37999999999
16639,45,408306.25,42.085,1198.6239583333331,2.752343369713297,218664.76
16642,16,117348.17,14.03,105.41466666666666,1.3938351147700043,115712.52999999998
16643,63,1312153.99,205.52,2590.174090909091,1.538529787955757,1208851.8300000003
16645,49,1114390.71,184.68,2389.422584269663,1.4018916220146882,1098768.16
16646,84,2130962.75,98.89,2904.2655056179774,3.663356855956304,1248189.25
16647,13,45907.59,320.55,613.1425,1.3888553069329062,45270.0
16648,67,1471409.31,238.165,3641.377702702703,6.000123106465868,28.804472125791303
16649,14,116663.96,434.42,2316.437692307692,1.530935517704011,114877.91000000002
16651,26,234210.77,38.02,917.2519999999998,2.472439674742541,140640.82
16656,37,462474.86,75.88,1633.8751219512196,0.8748994485884053,43.782708874771394
16658,32,538898.82,237.18,1689.279,1.3345603540197029,518951.88
16659,2,7003.51,928.2,928.2,1.5683564384144522,6893.67
16660,38,489158.99,91.98,1095.9733928571427,1.5670630933308616,458320.83
16662,26,460715.2,640.4300000000001,3456.212857142857,12.463649994617064,403293.27
16663,25,277242.19,152.885,2571.5179166666667,1.1973033397261794,191564.40000000002
16664,16,83898.64,112.98,387.34,1.6788591567157705,82490.09999999998
16667,31,201914.96,-21.85,-30.92000000000001,1.283139198799336,156256.84
16668,2,23361.92,5585.63,5585.63,2.0527850450647893,22882.35
16669,26,980405.1,402.32,4943.263720930233,0.8886041086485577,500200.61000000004
16670,2,7426.44,5348.35,5348.35,2.645143568116082,7230.0
16671,77,5255776.89,468.51,12115.369166666667,2.820457433839054,3975523.2199999997
16673,8,921634.77,3398.22,117999.16428571429,0.3848270611578597,890252.8999999999
16675,19,161799.33,38.760000000000005,2351.1622222222227,1.3237384851964469,159657.53
16676,44,612900.59,32.915,1109.689482758621,1.133842928752932,337663.93000000005
16678,31,205113.65,94.05,463.773125,1.115947183427334,173839.75
16679,23,164590.34,-1.995,575.0978571428572,1.393587254270208,162296.63
16680,82,2390176.82,109.3,3362.7828712871287,2.5809404343566515,7.081026576740142
16681,37,510718.21,70.63,1988.2247619047616,2.618422397744541,263310.05
16682,6,23972.52,9.2,2717.548,1.6860972480156444,23568.32
16683,13,88226.56,414.0,902.3095652173912,3.042768526847244,85542.03000000001
16684,171,6513001.93,359.58000000000004,3219.6519934640523,2.309368884218955,28.934271378655954
16685,7,8420.42,399.56500000000005,597.5783333333334,2.39536745197983,8218.720000000001
16686,57,1794902.64,10.09,5601.894050632912,2.000000401135964,1000614.62
16687,18,309232.53,306.84,2172.672,1.424041642708159,304828.93
16691,59,1399381.08,88.19,1984.965844155844,3.4210681196290005,1007363.63
16695,15,203472.47,173.615,6537.8492857142855,1.0854392242842483,201263.9
16696,92,1265385.13,139.575,674.2958823529411,2.188982574814989,12.586095876936657
16698,25,718124.08,603.2249999999999,3709.0120833333335,2.407295686283072,381907.5
16699,17,46011.99,34.58,274.12625,2.0543558320342155,45066.740000000005
16701,3,4496.18,312.1,312.1,5.112784630508565,4266.3
16702,53,2761001.58,525.52,4849.606229508197,3.052550951455812,2300112.7699999996
16704,25,249016.87,6009.895,7148.931666666666,0.4058600527747377,0.5348636159293071
16705,38,899684.18,86.89,2039.847027027027,1.495838239592031,871530.25
16706,15,180961.05,182.065,3279.246428571428,2.057426169885729,143087.82
16711,109,521626.02,122.0,754.5167669172932,1.3830214988125016,514411.81999999995
16712,58,4473444.75,335.035,4950.371181818182,1.830066639361088,4391577.7299999995
16713,36,569607.89,55.81,864.6628333333333,2.7912166034076527,322388.43999999994
16714,52,1160655.65,60.46,2490.2701694915254,3.026881401042592,568856.96
16716,29,803120.35,592.125,2478.0003571428574,2.346385569734349,4.204436410282756
16717,84,1492595.11,416.25,897.1450574712643,0.9437247854845242,25.506496460742127
16718,169,6141697.86,539.9100000000001,5950.89640776699,1.252892469705437,37.29248876889896
16719,21,285781.46,237.315,2441.9975,1.8510857912196264,280491.4
16721,36,633767.21,259.14,4422.349512195122,0.9696210064260032,602862.93
16722,21,172678.54,131.485,615.795,1.0618401105313957,170844.97
16723,37,902085.2,2663.55,13355.28046511628,1.2622488430139416,8.06101827404785
16724,13,57607.3,4.835,697.4683333333334,1.924565115879412,56498.60999999999
16728,177,1249425.68,142.85500000000002,847.0596183206106,1.4342645814675428,33.49480473830507
16732,23,905262.72,14.33,-120.60127659574464,0.956199764859421,896606.6
16734,28,396021.2,37.0,242.959512195122,1.9834165443668168,215551.55
16735,13,1147183.26,8794.365,14071.474444444444,0.9373541590905012,1136430.09
16736,45,589961.01,93.675,2082.557272727273,3.621981730623182,19.06225614483793
16737,23,583290.91,319.33500000000004,2499.734615384615,1.5883840877959163,401623.12000000005
16741,14,1215546.65,6033.72,27258.43615384616,1.4086945984343753,1198423.31
16742,29,182431.61,2.935,659.5926666666667,2.0027779177084497,164894.84
16743,40,1217276.82,253.68,2878.3274725274723,1.3376965479388656,7.525912955696953
16745,71,2111849.67,231.91,4189.167317073171,8.922295591238747,3.097113696385795
16748,23,320565.4,57.15,819.7428260869565,0.7786648215933473,318069.26999999996
16749,18,120985.74,5818.85,6411.105294117647,0.120055471000136,0.11039642572154341
16750,19,74036.6,39.855,301.8994444444445,0.916100955473374,73358.34999999999
16751,52,1835451.02,-8.46,6300.044461538462,3.820481137110376,1436674.26
16752,20,347506.14,447.21,3298.168421052632,0.5642346348182509,345545.38999999996
16753,48,1328815.57,3743.28,9963.169148936173,1.9270898519047304,1303208.1
16754,39,487233.28,87.02,1149.8087692307693,1.9449451400364115,477756.86000000004
16755,14,536466.88,2638.35,17033.816923076924,1.094911954303684,530593.04
16756,2,86306.82,6810.01,6810.01,0.7123654886137619,85692.0
16758,126,6159078.88,173.78,13831.940445544556,1.4803861385194663,22.356132960584446
16759,15,68428.76,477.22,1451.2978571428573,1.2290300160341938,67587.75
16760,86,3477439.3,411.965,23428.78285714285,2.54917059228036,3198413.3300000005
16761,108,4685972.72,259.67,13575.214666666669,2.344702723749532,140.956259450378
16762,18,1281184.57,725.0,6644.1331578947365,1.5623533461693189,17.45702122015915
16764,20,101231.53,212.45,549.217619047619,0.9707153492592676,100248.86
16765,49,1638650.23,330.17,1685.2568518518517,1.2241825395526902,1177144.05
16766,38,1013027.51,10981.35,19988.29162162162,0.8170172989675275,988110.3599999999
16768,36,388440.07,27.99,2122.717435897436,0.6645040507793132,260954.5
16769,90,2007328.16,527.64,3899.585405405405,1.685035395508027,1601536.2
16770,18,196654.16,1201.27,3333.640588235294,0.7380215094356509,140310.34
16771,43,793951.15,112.26,2665.801525423729,1.438313931530926,447982.11
16774,11,34933.46,109.45,80.53999999999999,1.7152323302644514,16674.9
16775,36,1454003.68,2057.165,7485.41625,1.3433274116610212,4.9463050683500756
16777,29,547060.56,101.64,2038.4318,1.954719601793264,536367.06
16778,15,47464.51,40.275,258.07142857142856,1.1884247830642305,46900.43
16779,31,478122.95,70.5,1094.497894736842,1.5828125380720586,446382.18
16780,35,493922.37,709.43,2982.776097560976,1.123431603229471,4.359746295960755
16783,2,23254.09,21731.19,21731.19,0.2403448167612664,23198.2
16784,73,6840157.03,5298.59,20980.55935897436,1.4002187315281562,12.132357733409739
16786,51,347472.02,405.195,681.451,13.281771579766335,253302.61999999997
16787,129,3340436.91,1446.3,8978.497202797203,3.643635646452009,5.153372629245154
16790,25,262850.26,696.7049999999999,1633.645,1.4542272090581152,259027.81999999998
16791,20,187400.09,140.925,1257.988076923077,1.5759170659950057,184446.81999999998
16792,38,564874.09,134.68,939.7370454545456,1.3283916067030088,405261.28
16795,64,335691.93,69.45,437.2849206349206,1.6891886558011684,176.02378515811222
16796,23,509821.65,2104.14,7003.629545454546,6.638870671733929,318788.92
16797,19,125283.49,310.17,392.7483333333334,2.0972196735579445,122656.01999999999
16798,32,248796.58,211.015,479.6386363636364,1.632301376489982,225206.77
16799,11,114862.34,1045.99,1604.023,0.7856970352510666,86778.07999999999
16800,31,324177.53,515.03,1679.9394285714286,1.2767078581911582,265022.3
16804,24,591733.96,352.27,2788.601153846154,1.8872383122983176,580566.5300000001
16807,25,297148.92,142.12,1581.1986206896552,1.5365393217649927,292583.11
16808,46,1161664.83,432.77,3070.576,1.2893004602713158,979377.4099999999
16810,1,46.0,,,100.0,1.0
16814,21,82384.28,92.45,1167.5181818181818,1.1726751754096776,56575.88
16820,3,1054.44,-28.85,-28.85,2.120556883274534,1032.08
16823,3,408251.06,200324.72,200324.72,1.2553402800717772,403126.12
16824,30,279158.49,-6.89,690.2686206896552,1.9427995902972537,261731.38999999996
16825,132,4911429.55,270.03,4821.452105263158,2.7648921483562767,4.493336204061924
16827,75,4234696.32,426.91,23416.541612903227,1.745900872532933,3336870.0300000003
16828,59,1122373.57,146.32,3362.1074242424243,1.645074375726791,612276.79
16829,36,324833.69,51.4,3030.708974358974,1.0454611404377423,321437.68
16830,27,395647.74,88.265,2596.993461538462,1.5318828814743133,216684.33
16832,53,1436463.15,621.3499999999999,8449.849523809524,0.97927677434677,1354085.31
16833,40,1076418.15,461.34,2068.674406779661,0.8086067668034026,727803.77
16834,16,135708.92,111.65,1648.1,0.802858058261756,134619.37
16835,25,209470.82,29.135,1237.819166666667,2.2486759731021246,125844.76000000001
16836,30,625867.7,273.335,307.3878571428572,1.7366833278023457,595098.36
16838,36,534270.05,-39.4,405.4327027027027,10.448504459495716,317269.4699999999
16842,26,286438.42,119.31,1809.1744,1.518633568778937,178259.64
16843,36,840804.5,239.77,1917.1359574468088,1.255155033066545,605314.11
